FoodCode	Main.food.description
24147250	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_NS_as_to_type_of_fat_added_in_cooking
24147251	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_shortening
24147252	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_butter
24147253	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_oil
24147254	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_cooking_spray
24147255	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_without_fat
24147260	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24147261	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_shortening
24147262	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_butter
24147263	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_oil
24147264	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_cooking_spray
24147265	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_without_fat
24150200	Chicken_thigh_NS_as_to_cooking_method_NS_as_to_skin_eaten
24150210	Chicken_thigh_NS_as_to_cooking_method_skin_eaten
24150220	Chicken_thigh_NS_as_to_cooking_method_skin_not_eaten
24152200	Chicken_thigh_roasted_broiled_or_baked__NS_as_to_skin_eaten
24152210	Chicken_thigh_roasted_broiled_or_baked_skin_eaten
24152220	Chicken_thigh_roasted_broiled_or_baked_skin_not_eaten
24153200	Chicken_thigh_stewed_NS_as_to_skin_eaten
24153210	Chicken_thigh_stewed_skin_eaten
24153220	Chicken_thigh_stewed_skin_not_eaten
24154200	Chicken_thigh_fried_no_coating_NS_as_to_skin_eaten_fat_added_in_cooking
24154201	Chicken_thigh_fried_no_coating_NS_as_to_skin_eaten_fat_not_added_in_cooking
24154210	Chicken_thigh_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking
24154211	Chicken_thigh_fried_no_coating_skin_eaten_made_with_shortening
24154212	Chicken_thigh_fried_no_coating_skin_eaten_made_with_butter
24154213	Chicken_thigh_fried_no_coating_skin_eaten_made_with_oil
24154214	Chicken_thigh_fried_no_coating_skin_eaten_made_with_cooking_spray
24154215	Chicken_thigh_fried_no_coating_skin_eaten_made_without_fat
24154220	Chicken_thigh_fried_no_coating_skin_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24154221	Chicken_thigh_fried_no_coating_skin_not_eaten_made_with_shortening
24154222	Chicken_thigh_fried_no_coating_skin_not_eaten_made_with_butter
24154223	Chicken_thigh_fried_no_coating_skin_not_eaten_made_with_oil
24154224	Chicken_thigh_fried_no_coating_skin_not_eaten_made_with_cooking_spray
24154225	Chicken_thigh_fried_no_coating_skin_not_eaten_made_without_fat
24157119	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_without_fat
24157200	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_added_in_cooking
24157201	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_not_added_in_cooking
24157210	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking
24157211	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_shortening
24157212	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_butter
24157213	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_oil
24157214	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_cooking_spray
24157215	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_without_fat
24157220	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24157221	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_shortening
24157222	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_butter
24157223	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_oil
24157224	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_cooking_spray
24157225	Chicken_thigh_from_fast_food_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten
24157230	Chicken_thigh_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten
24157235	Chicken_thigh_from_fast_food_coated_baked_or_broiled_prepared_with_skin_skincoating_not_eaten
24157240	Chicken_thigh_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_added_in_cooking
24157241	Chicken_thigh_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_not_added_in_cooking
24157250	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_NS_as_to_type_of_fat_added_in_cooking
24157251	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_shortening
24157252	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_butter
24157253	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_oil
24157254	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_cooking_spray
24157255	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_without_fat
24157260	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24157261	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_shortening
24157262	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_butter
24157263	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_oil
24157264	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_cooking_spray
24157265	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_without_fat
24160100	Chicken_wing_NS_as_to_cooking_method_NS_as_to_skin_eaten
24160110	Chicken_wing_NS_as_to_cooking_method_skin_eaten
24160120	Chicken_wing_NS_as_to_cooking_method_skin_not_eaten
24162100	Chicken_wing_roasted_broiled_or_baked_NS_as_to_skin_eaten
24162110	Chicken_wing_roasted_broiled_or_baked_skin_eaten
24162120	Chicken_wing_roasted_broiled_or_baked_skin_not_eaten
24163100	Chicken_wing_stewed_NS_as_to_skin_eaten
24163110	Chicken_wing_stewed_skin_eaten
24163120	Chicken_wing_stewed_skin_not_eaten
24164100	Chicken_wing_fried_no_coating_NS_as_to_skin_eaten_fat_added_in_cooking
24164101	Chicken_wing_fried_no_coating_NS_as_to_skin_eaten_fat_not_added_in_cooking
24164110	Chicken_wing_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking
24164111	Chicken_wing_fried_no_coating_skin_eaten_made_with_shortening
24164112	Chicken_wing_fried_no_coating_skin_eaten_made_with_butter
24164113	Chicken_wing_fried_no_coating_skin_eaten_made_with_oil
24164114	Chicken_wing_fried_no_coating_skin_eaten_made_with_cooking_spray
24164115	Chicken_wing_fried_no_coating_skin_eaten_made_without_fat
24164120	Chicken_wing_fried_no_coating_skin_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24164121	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_shortening
24164122	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_butter
24164123	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_oil
24164124	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_cooking_spray
24164125	Chicken_wing_fried_no_coating_skin_not_eaten_made_without_fat
24167100	Chicken_wing_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_added_in_cooking
24167101	Chicken_wing_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_not_added_in_cooking
24167110	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking
24167111	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_shortening
24167112	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_butter
24167113	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_oil
24167114	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_cooking_spray
24167115	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_without_fat
24167119	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_without_fat
24167120	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24167121	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_shortening
24167122	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_butter
24167123	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_oil
24167124	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_cooking_spray
24167125	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten
24167130	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten
24167135	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten
24170200	Chicken_back
24180200	Chicken_neck_or_ribs
24198340	Chicken_tail
24198440	Chicken_skin
24198500	Chicken_feet
24198570	Chicken_canned_meat_only
24198670	Chicken_chicken_roll_roasted
24198690	Chicken_patty_fillet_or_tenders_breaded_cooked_from_fast_food__restaurant
24198695	Chicken_patty_fillet_or_tenders_breaded_cooked_from_school_lunch
24198700	Chicken_patty_fillet_or_tenders_breaded_cooked
24198710	Chicken_patty_with_cheese_breaded_cooked
24198720	Chicken_ground
24198730	Chicken_nuggets_from_fast_food__restaurant
24198735	Chicken_nuggets_from_school_lunch
24198740	Chicken_nuggets
24198840	Fried_chicken_chunks_Puerto_Rican_style_Chicharrones_de_pollo
24201000	Turkey_NFS
24201010	Turkey_light_meat_cooked_NS_as_to_skin_eaten
24201020	Turkey_light_meat_cooked_skin_not_eaten
24201030	Turkey_light_meat_cooked_skin_eaten
24201050	Turkey_light_meat_breaded_baked_or_fried_NS_as_to_skin_eaten
24201060	Turkey_light_meat_breaded_baked_or_fried_skin_not_eaten
24201070	Turkey_light_meat_breaded_baked_or_fried_skin_eaten
24201110	Turkey_light_meat_roasted_NS_as_to_skin_eaten
24201120	Turkey_light_meat_roasted_skin_not_eaten
24201130	Turkey_light_meat_roasted_skin_eaten
24201210	Turkey_dark_meat_roasted_NS_as_to_skin_eaten
24201220	Turkey_dark_meat_roasted_skin_not_eaten
24201230	Turkey_dark_meat_roasted_skin_eaten
24201310	Turkey_light_and_dark_meat_roasted_NS_as_to_skin_eaten
24201320	Turkey_light_and_dark_meat_roasted_skin_not_eaten
24201330	Turkey_light_and_dark_meat_roasted_skin_eaten
24201350	Turkey_light_or_dark_meat_battered_fried_NS_as_to_skin_eaten
24201360	Turkey_light_or_dark_meat_battered_fried_skin_not_eaten
24201370	Turkey_light_or_dark_meat_battered_fried_skin_eaten
24201400	Turkey_light_or_dark_meat_stewed_NS_as_to_skin_eaten
24201410	Turkey_light_or_dark_meat_stewed_skin_not_eaten
24201420	Turkey_light_or_dark_meat_stewed_skin_eaten
24201500	Turkey_light_or_dark_meat_smoked_cooked_NS_as_to_skin_eaten
24201510	Turkey_light_or_dark_meat_smoked_cooked_skin_eaten
24201520	Turkey_light_or_dark_meat_smoked_cooked_skin_not_eaten
24202000	Turkey_drumstick_cooked_NS_as_to_skin_eaten
24202010	Turkey_drumstick_cooked_skin_not_eaten
24202020	Turkey_drumstick_cooked_skin_eaten
24202050	Turkey_drumstick_roasted_NS_as_to_skin_eaten
24202060	Turkey_drumstick_roasted_skin_not_eaten
24202070	Turkey_drumstick_roasted_skin_eaten
24202120	Turkey_drumstick_smoked_cooked_skin_eaten
24202450	Turkey_thigh_cooked_NS_as_to_skin_eaten
24202460	Turkey_thigh_cooked_skin_eaten
24202500	Turkey_thigh_cooked_skin_not_eaten
24202600	Turkey_neck_cooked
24203000	Turkey_wing_cooked_NS_as_to_skin_eaten
24203010	Turkey_wing_cooked_skin_not_eaten
24203020	Turkey_wing_cooked_skin_eaten
24203120	Turkey_wing_smoked_cooked_skin_eaten
24205000	Turkey_tail_cooked
24205100	Turkey_back_cooked
24206000	Turkey_canned
24207000	Turkey_ground
24208000	Turkey_nuggets
24208500	Turkey_bacon_cooked
24208510	Turkey_bacon_reduced_sodium_cooked
24300100	Duck_cooked_NS_as_to_skin_eaten
24300110	Duck_cooked_skin_eaten
24300120	Duck_cooked_skin_not_eaten
24301000	Duck_roasted_NS_as_to_skin_eaten
24301010	Duck_roasted_skin_eaten
24301020	Duck_roasted_skin_not_eaten
24301210	Duck_battered_fried
24302010	Duck_pressed_Chinese
24311010	Goose_wild_roasted
24400000	Cornish_game_hen_cooked_NS_as_to_skin_eaten
24400010	Cornish_game_hen_cooked_skin_eaten
24400020	Cornish_game_hen_cooked_skin_not_eaten
24401000	Cornish_game_hen_roasted_NS_as_to_skin_eaten
24401010	Cornish_game_hen_roasted_skin_eaten
24401020	Cornish_game_hen_roasted_skin_not_eaten
24402100	Dove_cooked_NS_as_to_cooking_method
24402110	Dove_fried
24403100	Quail_cooked
24404100	Pheasant_cooked
24701000	Chicken_baby_food_NS_as_to_strained_or_junior
24701010	Chicken_baby_food_strained
24701020	Chicken_baby_food_junior
24703000	Turkey_baby_food_NS_as_to_strained_or_junior
24703010	Turkey_baby_food_strained
24703020	Turkey_baby_food_junior
24705010	Chicken_stick_baby_food
24706010	Turkey_stick_baby_food
25110120	Beef_liver_braised
25110140	Beef_liver_fried
25110420	Chicken_liver_braised
25110450	Chicken_liver_fried
25112200	Liver_paste_or_pate_chicken
25120000	Heart_cooked
25130000	Kidney_cooked
25140110	Sweetbreads_cooked
25150000	Brains_cooked
25160000	Tongue_cooked
25160110	Tongue_smoked_cured_or_pickled_cooked
25160130	Tongue_pot_roast_Puerto_Rican_style_Lengua_al_caldero
25170110	Tripe_cooked
25170210	Chitterlings_cooked
25170310	Hog_maws_stomach_cooked
25170420	Gizzard_cooked
25210110	Frankfurter_wiener_or_hot_dog_NFS
25210150	Frankfurter_or_hot_dog_cheesefilled
25210210	Frankfurter_or_hot_dog_beef
25210220	Frankfurter_or_hot_dog_beef_and_pork
25210240	Frankfurter_or_hot_dog_beef_and_pork_reduced_fat_or_light
25210250	Frankfurter_or_hot_dog_meat_and_poultry_fat_free
25210280	Frankfurter_or_hot_dog_meat_and_poultry
25210290	Frankfurter_or_hot_dog_meat_and_poultry_reduced_fat_or_light
25210310	Frankfurter_or_hot_dog_chicken
25210410	Frankfurter_or_hot_dog_turkey
25210620	Frankfurter_or_hot_dog_beef_reduced_fat_or_light
25210750	Frankfurter_or_hot_dog_reduced_fat_or_light_NFS
25220010	Cold_cut_NFS
25220105	Beef_sausage
25220106	Beef_sausage_reduced_fat
25220108	Beef_sausage_reduced_sodium
25220150	Beef_sausage_with_cheese
25220210	Blood_sausage
25220350	Bratwurst
25220360	Bratwurst_with_cheese
25220390	Bologna_beef_lowfat
25220400	Bologna_pork_and_beef
25220410	Bologna_NFS
25220420	Bologna_Lebanon
25220430	Bologna_beef
25220440	Bologna_turkey
25220450	Bologna_ring_smoked
25220460	Bologna_pork
25220470	Bologna_beef_lower_sodium
25220480	Bologna_chicken_beef_and_pork
25220490	Bologna_with_cheese
25220500	Bologna_beef_and_pork_lowfat
25220510	Capicola
25220650	Turkey_or_chicken_and_beef_sausage
25220710	Chorizo
25220910	Head_cheese
25221110	Knockwurst
25221210	Mortadella
25221250	Pepperoni
25221310	Polish_sausage
25221350	Italian_sausage
25221400	Sausage_not_cold_cut_NFS
25221405	Pork_sausage
25221406	Pork_sausage_reduced_fat
25221408	Pork_sausage_reduced_sodium
25221450	Pork_sausage_rice_links
25221460	Pork_and_beef_sausage
25221500	Salami_NFS
25221510	Salami_soft_cooked
25221520	Salami_dry_or_hard
25221530	Salami_beef
25221610	Scrapple_cooked
25221710	Souse
25221810	Thuringer
25221830	Turkey_or_chicken_sausage
25221855	Turkey_or_chicken_sausage_reduced_sodium
25221860	Turkey_or_chicken_sausage_reduced_fat
25221870	Turkey_or_chicken_and_pork_sausage
25221875	Turkey_or_chicken_pork_and_beef_sausage_reduced_sodium
25221910	Vienna_sausage_canned
25221950	Pickled_sausage
25230110	Luncheon_meat_NFS
25230210	Ham_sliced_prepackaged_or_deli_luncheon_meat
25230220	Ham_sliced_low_salt_prepackaged_or_deli_luncheon_meat
25230230	Ham_sliced_extra_lean_prepackaged_or_deli_luncheon_meat
25230235	Ham_sliced_extra_lean_lower_sodium_prepackaged_or_deli_luncheon_meat
25230310	Chicken_or_turkey_loaf_prepackaged_or_deli_luncheon_meat
25230410	Ham_loaf_luncheon_meat
25230430	Ham_and_cheese_loaf
25230450	Honey_loaf
25230510	Ham_luncheon_meat_chopped_minced_pressed_spiced_not_canned
25230520	Ham_luncheon_meat_chopped_minced_pressed_spiced_lowfat_not_canned
25230530	Ham_and_pork_luncheon_meat_chopped_minced_pressed_spiced_canned
25230540	Ham_pork_and_chicken_luncheon_meat_chopped_minced_pressed_spiced_canned
25230550	Ham_pork_and_chicken_luncheon_meat_chopped_minced_pressed_spiced_canned_reduced_sodium
25230560	Liverwurst
25230610	Luncheon_loaf_olive_pickle_or_pimiento
25230710	Sandwich_loaf_luncheon_meat
25230790	Turkey_ham_sliced_extra_lean_prepackaged_or_deli_luncheon_meat
25230800	Turkey_ham
25230820	Turkey_pastrami
25230840	Turkey_salami
25230900	Turkey_or_chicken_breast_prepackaged_or_deli_luncheon_meat
25230905	Turkey_or_chicken_breast_low_salt_prepackaged_or_deli_luncheon_meat
25231110	Beef_sliced_prepackaged_or_deli_luncheon_meat
25231150	Corned_beef_pressed
25240000	Meat_spread_or_potted_meat_NFS
25240110	Chicken_salad_spread
25240210	Ham_deviled_or_potted
25240220	Ham_salad_spread
25240310	Roast_beef_spread
25240320	Corned_beef_spread
26100100	Fish_NS_as_to_type_raw
26100110	Fish_NS_as_to_type_cooked_NS_as_to_cooking_method
26100120	Fish_NS_as_to_type_baked_or_broiled_made_with_oil
26100121	Fish_NS_as_to_type_baked_or_broiled_made_with_butter
26100122	Fish_NS_as_to_type_baked_or_broiled_made_with_margarine
26100123	Fish_NS_as_to_type_baked_or_broiled_made_without_fat
26100124	Fish_NS_as_to_type_baked_or_broiled_made_with_cooking_spray
26100130	Fish_NS_as_to_type_coated_baked_or_broiled_made_with_oil
26100131	Fish_NS_as_to_type_coated_baked_or_broiled_made_with_butter
26100132	Fish_NS_as_to_type_coated_baked_or_broiled_made_with_margarine
26100133	Fish_NS_as_to_type_coated_baked_or_broiled_made_without_fat
26100134	Fish_NS_as_to_type_coated_baked_or_broiled_made_with_cooking_spray
26100140	Fish_NS_as_to_type_coated_fried_made_with_oil
26100141	Fish_NS_as_to_type_coated_fried_made_with_butter
26100142	Fish_NS_as_to_type_coated_fried_made_with_margarine
26100143	Fish_NS_as_to_type_coated_fried_made_without_fat
26100144	Fish_NS_as_to_type_coated_fried_made_with_cooking_spray
26100160	Fish_NS_as_to_type_steamed
26100170	Fish_NS_as_to_type_dried
26100180	Fish_NS_as_to_type_canned
26100190	Fish_NS_as_to_type_smoked
26100200	Fish_NS_as_to_type_from_fast_food
26100260	Fish_stick_patty_or_nugget_from_fast_food
26100270	Fish_stick_patty_or_nugget_from_restaurant_home_or_other_place
26101110	Anchovy_cooked_NS_as_to_cooking_method
26101180	Anchovy_canned
26103110	Barracuda_cooked_NS_as_to_cooking_method
26103120	Barracuda_baked_or_broiled_fat_added_in_cooking
26103121	Barracuda_baked_or_broiled_fat_not_added_in_cooking
26103130	Barracuda_coated_baked_or_broiled_fat_added_in_cooking
26103131	Barracuda_coated_baked_or_broiled_fat_not_added_in_cooking
26103140	Barracuda_coated_fried
26103160	Barracuda_steamed_or_poached
26105110	Carp_cooked_NS_as_to_cooking_method
26105120	Carp_baked_or_broiled_fat_added_in_cooking
26105121	Carp_baked_or_broiled_fat_not_added_in_cooking
26105130	Carp_coated_baked_or_broiled_fat_added_in_cooking
26105131	Carp_coated_baked_or_broiled_fat_not_added_in_cooking
26105140	Carp_coated_fried
26105160	Carp_steamed_or_poached
26105190	Carp_smoked
26107110	Catfish_cooked_NS_as_to_cooking_method
26107120	Catfish_baked_or_broiled_made_with_oil
26107121	Catfish_baked_or_broiled_made_with_butter
26107122	Catfish_baked_or_broiled_made_with_margarine
26107123	Catfish_baked_or_broiled_made_without_fat
26107124	Catfish_baked_or_broiled_made_with_cooking_spray
26107130	Catfish_coated_baked_or_broiled_made_with_oil
26107131	Catfish_coated_baked_or_broiled_made_with_butter
26107132	Catfish_coated_baked_or_broiled_made_with_margarine
26107133	Catfish_coated_baked_or_broiled_made_without_fat
26107134	Catfish_coated_baked_or_broiled_made_with_cooking_spray
26107140	Catfish_coated_fried_made_with_oil
26107141	Catfish_coated_fried_made_with_butter
26107142	Catfish_coated_fried_made_with_margarine
26107143	Catfish_coated_fried_made_without_fat
26107144	Catfish_coated_fried_made_with_cooking_spray
26107160	Catfish_steamed_or_poached
26109110	Cod_cooked_NS_as_to_cooking_method
26109120	Cod_baked_or_broiled_made_with_oil
26109121	Cod_baked_or_broiled_made_with_butter
26109122	Cod_baked_or_broiled_made_with_margarine
26109123	Cod_baked_or_broiled_made_without_fat
26109124	Cod_baked_or_broiled_made_with_cooking_spray
26109130	Cod_coated_baked_or_broiled_made_with_oil
26109131	Cod_coated_baked_or_broiled_made_with_butter
26109132	Cod_coated_baked_or_broiled_made_with_margarine
26109133	Cod_coated_baked_or_broiled_made_without_fat
26109134	Cod_coated_baked_or_broiled_made_with_cooking_spray
26109140	Cod_coated_fried_made_with_oil
26109141	Cod_coated_fried_made_with_butter
26109142	Cod_coated_fried_made_with_margarine
26109143	Cod_coated_fried_made_without_fat
26109144	Cod_coated_fried_made_with_cooking_spray
26109160	Cod_steamed_or_poached
26109170	Cod_dried_salted
26109180	Cod_dried_salted_salt_removed_in_water
26109190	Cod_smoked
26111110	Croaker_cooked_NS_as_to_cooking_method
26111120	Croaker_baked_or_broiled_fat_added_in_cooking
26111121	Croaker_baked_or_broiled_fat_not_added_in_cooking
26111130	Croaker_coated_baked_or_broiled_fat_added_in_cooking
26111131	Croaker_coated_baked_or_broiled_fat_not_added_in_cooking
26111140	Croaker_coated_fried
26111160	Croaker_steamed_or_poached
26113110	Eel_cooked_NS_as_to_cooking_method
26113160	Eel_steamed_or_poached
26113190	Eel_smoked
26115000	Flounder_raw
26115110	Flounder_cooked_NS_as_to_cooking_method
26115120	Flounder_baked_or_broiled_made_with_oil
26115121	Flounder_baked_or_broiled_made_with_butter
26115122	Flounder_baked_or_broiled_made_with_margarine
26115123	Flounder_baked_or_broiled_made_without_fat
26115124	Flounder_baked_or_broiled_made_with_cooking_spray
26115130	Flounder_coated_baked_or_broiled_made_with_oil
26115131	Flounder_coated_baked_or_broiled_made_with_butter
26115132	Flounder_coated_baked_or_broiled_made_with_margarine
26115133	Flounder_coated_baked_or_broiled_made_without_fat
26115134	Flounder_coated_baked_or_broiled_made_with_cooking_spray
26115140	Flounder_coated_fried_made_with_oil
26115141	Flounder_coated_fried_made_with_butter
26115142	Flounder_coated_fried_made_with_margarine
26115143	Flounder_coated_fried_made_without_fat
26115144	Flounder_coated_fried_made_with_cooking_spray
26115160	Flounder_steamed_or_poached
26115190	Flounder_smoked
26117110	Haddock_cooked_NS_as_to_cooking_method
26117120	Haddock_baked_or_broiled_fat_added_in_cooking
26117121	Haddock_baked_or_broiled_fat_not_added_in_cooking
26117130	Haddock_coated_baked_or_broiled_fat_added_in_cooking
26117131	Haddock_coated_baked_or_broiled_fat_not_added_in_cooking
26117140	Haddock_coated_fried
26117160	Haddock_steamed_or_poached
26117190	Haddock_smoked
26118000	Halibut_raw
26118010	Halibut_cooked_NS_as_to_cooking_method
26118020	Halibut_baked_or_broiled_made_with_oil
26118021	Halibut_baked_or_broiled_made_with_butter
26118022	Halibut_baked_or_broiled_made_with_margarine
26118023	Halibut_baked_or_broiled_made_without_fat
26118024	Halibut_baked_or_broiled_made_with_cooking_spray
26118030	Halibut_coated_baked_or_broiled_made_with_oil
26118031	Halibut_coated_baked_or_broiled_made_with_butter
26118032	Halibut_coated_baked_or_broiled_made_with_margarine
26118033	Halibut_coated_baked_or_broiled_made_without_fat
26118034	Halibut_coated_baked_or_broiled_made_with_cooking_spray
26118040	Halibut_coated_fried_made_with_oil
26118041	Halibut_coated_fried_made_with_butter
26118042	Halibut_coated_fried_made_with_margarine
26118043	Halibut_coated_fried_made_without_fat
26118044	Halibut_coated_fried_made_with_cooking_spray
26118050	Halibut_steamed_or_poached
26118060	Halibut_smoked
26119100	Herring_raw
26119110	Herring_cooked_NS_as_to_cooking_method
26119120	Herring_baked_or_broiled_fat_added_in_cooking
26119121	Herring_baked_or_broiled_fat_not_added_in_cooking
26119130	Herring_coated_baked_or_broiled_fat_added_in_cooking
26119131	Herring_coated_baked_or_broiled_fat_not_added_in_cooking
26119140	Herring_coated_fried
26119160	Herring_pickled_in_cream_sauce
26119170	Herring_dried_salted
26119180	Herring_pickled
26119190	Herring_smoked_kippered
26121100	Mackerel_raw
26121110	Mackerel_cooked_NS_as_to_cooking_method
26121120	Mackerel_baked_or_broiled_fat_added_in_cooking
26121121	Mackerel_baked_or_broiled_fat_not_added_in_cooking
26121131	Mackerel_coated_baked_or_broiled_fat_added_in_cooking
26121132	Mackerel_coated_baked_or_broiled_fat_not_added_in_cooking
26121140	Mackerel_coated_fried
26121160	Mackerel_pickled
26121180	Mackerel_canned
26121190	Mackerel_smoked
26123100	Mullet_raw
26123110	Mullet_cooked_NS_as_to_cooking_method
26123120	Mullet_baked_or_broiled_fat_added_in_cooking
26123121	Mullet_baked_or_broiled_fat_not_added_in_cooking
26123130	Mullet_coated_baked_or_broiled_fat_added_in_cooking
26123131	Mullet_coated_baked_or_broiled_fat_not_added_in_cooking
26123140	Mullet_coated_fried
26123160	Mullet_steamed_or_poached
26125100	Ocean_perch_raw
26125110	Ocean_perch_cooked_NS_as_to_cooking_method
26125120	Ocean_perch_baked_or_broiled_fat_added_in_cooking
26125121	Ocean_perch_baked_or_broiled_fat_not_added_in_cooking
26125130	Ocean_perch_coated_baked_or_broiled_fat_added_in_cooking
26125131	Ocean_perch_coated_baked_or_broiled_fat_not_added_in_cooking
26125140	Ocean_perch_coated_fried
26125160	Ocean_perch_steamed_or_poached
26127110	Perch_cooked_NS_as_to_cooking_method
26127120	Perch_baked_or_broiled_made_with_oil
26127121	Perch_baked_or_broiled_made_with_butter
26127122	Perch_baked_or_broiled_made_with_margarine
26127123	Perch_baked_or_broiled_made_without_fat
26127124	Perch_baked_or_broiled_made_with_cooking_spray
26127130	Perch_coated_baked_or_broiled_made_with_oil
26127131	Perch_coated_baked_or_broiled_made_with_butter
26127132	Perch_coated_baked_or_broiled_made_with_margarine
26127133	Perch_coated_baked_or_broiled_made_without_fat
26127134	Perch_coated_baked_or_broiled_made_with_cooking_spray
26127140	Perch_coated_fried_made_with_oil
26127141	Perch_coated_fried_made_with_butter
26127142	Perch_coated_fried_made_with_margarine
26127143	Perch_coated_fried_made_without_fat
