FoodCode	Main.food.description	ModCode	Old.Main.food.description	FoodID
27214110	Meat_loaf_made_with_beef_with_tomato_based_sauce	0	Meat loaf made with beef, with tomato-based sauce	27214110.0
27242310	Chicken_or_turkey_and_noodles_with_cheese_sauce_mixture_	0	Chicken or turkey and noodles with cheese sauce (mixture)	27242310.0
27243400	Chicken_or_turkey_and_rice_with_mushroom_soup_mixture_	0	Chicken or turkey and rice with (mushroom) soup (mixture)	27243400.0
27250070	Salmon_cake_or_patty	0	Salmon cake or patty	27250070.0
27250130	Shrimp_and_noodles_with_cheese_sauce_mixture_	0	Shrimp and noodles with cheese sauce (mixture)	27250130.0
27260010	Meat_loaf_NS_as_to_type_of_meat	0	Meat loaf, NS as to type of meat	27260010.0
27260100	Meat_loaf_made_with_beef_and_pork_with_tomato_based_sauce	0	Meat loaf made with beef and pork, with tomato-based sauce	27260100.0
27311510	Shepherds_pie_with_beef	0	Shepherds pie with beef	27311510.0
27313220	Beef_noodles_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_tomato_based_sauce_mixture_	0	Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)	27313220.0
27313320	Beef_noodles_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_mushroom_soup_mixture_	0	Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), (mushroom) soup (mixture)	27313320.0
27315250	Stuffed_cabbage_rolls_with_beef_and_rice	0	Stuffed cabbage rolls with beef and rice	27315250.0
27320450	Ham_potatoes_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_sauce_mixture_	0	Ham, potatoes, and vegetables (including carrots, broccoli, andor dark-green leafy), no sauce (mixture)	27320450.0
27343470	Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_	0	Chicken or turkey, noodles, and vegetables (including carrots, broccoli, andor dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	27343470.0
27345310	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_soy_based_sauce_mixture_	0	Chicken or turkey, rice, and vegetables (including carrots, broccoli, andor dark-green leafy), soy-based sauce (mixture)	27345310.0
27347100	Chicken_or_turkey_pot_pie	0	Chicken or turkey pot pie	27347100.0
27350410	Tuna_noodle_casserole_with_vegetables_and_mushroom_soup	0	Tuna noodle casserole with vegetables and (mushroom) soup	27350410.0
27363100	Jambalaya_with_meat_and_rice	0	Jambalaya with meat and rice	27363100.0
27410210	Beef_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_no_sauce_mixture_	0	Beef and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), no sauce (mixture)	27410210.0
27415100	Beef_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	0	Beef and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), soy-based sauce (mixture)	27415100.0
27415200	Beef_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	0	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	27415200.0
27420020	Ham_or_pork_salad	0	Ham or pork salad	27420020.0
27445110	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	0	Chicken or turkey and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), soy-based sauce (mixture)	27445110.0
27445120	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	0	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	27445120.0
27445150	General_Tso_chicken	0	General Tso chicken	27445150.0
27445220	Kung_pao_chicken	0	Kung pao chicken	27445220.0
27446200	Chicken_or_turkey_salad_made_with_mayonnaise	0	Chicken or turkey salad, made with mayonnaise	27446200.0
27450060	Tuna_salad_made_with_mayonnaise	0	Tuna salad, made with mayonnaise	27450060.0
27450070	Shrimp_salad	0	Shrimp salad	27450070.0
27450080	Seafood_salad	0	Seafood salad	27450080.0
27450130	Crab_salad_made_with_imitation_crab	0	Crab salad made with imitation crab	27450130.0
27450410	Shrimp_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	0	Shrimp and vegetables (including carrots, broccoli, andor dark-green leafy (no potatoes)), soy-based sauce (mixture)	27450410.0
27500100	Meat_sandwich_NFS	0	Meat sandwich, NFS	27500100.0
27510300	Double_cheeseburger_2_patties_with_mayonnaise_or_salad_dressing_on_double_decker_bun	0	Double cheeseburger (2 patties), with mayonnaise or salad dressing, on double-decker bun	27510300.0
27510310	Cheeseburger_with_tomato_andor_catsup_on_bun	0	Cheeseburger with tomato andor catsup, on bun	27510310.0
27510330	Double_cheeseburger_2_patties_with_tomato_andor_catsup_on_bun	0	Double cheeseburger (2 patties), with tomato andor catsup, on bun	27510330.0
27510520	Hamburger_with_mayonnaise_or_salad_dressing_and_tomato_andor_catsup_on_bun	0	Hamburger, with mayonnaise or salad dressing, and tomato andor catsup, on bun	27510520.0
27510560	Hamburger_14_lb_meat_with_mayonnaise_or_salad_dressing_and_tomato_andor_catsup_on_bun	0	Hamburger, 14 lb meat, with mayonnaise or salad dressing, and tomato andor catsup, on bun	27510560.0
27520130	Bacon_chicken_and_tomato_club_sandwich_with_lettuce_and_spread	0	Bacon, chicken, and tomato club sandwich, with lettuce and spread	27520130.0
27540190	Chicken_patty_sandwich_with_lettuce_and_spread	0	Chicken patty sandwich, with lettuce and spread	27540190.0
27540210	Wrap_sandwich_filled_with_chicken_strips_breaded_fried_cheese_lettuce_and_spread	0	Wrap sandwich filled with chicken strips (breaded, fried), cheese, lettuce, and spread	27540210.0
27540290	Chicken_submarine_sandwich_with_lettuce_tomato_and_spread	0	Chicken submarine sandwich, with lettuce, tomato, and spread	27540290.0
27540350	Turkey_submarine_sandwich_with_cheese_lettuce_tomato_and_spread	0	Turkey submarine sandwich, with cheese, lettuce, tomato and spread	27540350.0
27560300	Corn_dog_frankfurter_or_hot_dog_with_cornbread_coating_	0	Corn dog (frankfurter or hot dog with cornbread coating)	27560300.0
27560650	Sausage_on_biscuit	0	Sausage on biscuit	27560650.0
27560910	Cold_cut_submarine_sandwich_with_cheese_lettuce_tomato_and_spread	0	Cold cut submarine sandwich, with cheese, lettuce, tomato, and spread	27560910.0
28143080	Chicken_with_noodles_and_cheese_sauce_diet_frozen_meal_	0	Chicken with noodles and cheese sauce (diet frozen meal)	28143080.0
28310110	Beef_broth_bouillon_or_consomme	0	Beef, broth, bouillon, or consomme	28310110.0
28340110	Chicken_or_turkey_broth_bouillon_or_consomme	0	Chicken or turkey broth, bouillon, or consomme	28340110.0
28340610	Chicken_or_turkey_vegetable_soup_stew_type	0	Chicken or turkey vegetable soup, stew type	28340610.0
28345120	Chicken_or_turkey_soup_cream_of_prepared_with_milk	0	Chicken or turkey soup, cream of, prepared with milk	28345120.0
28355250	Lobster_bisque	0	Lobster bisque	28355250.0
28500040	Gravy_beef_or_meat	0	Gravy, beef or meat	28500040.0
28500080	Gravy_poultry_home_recipe	0	Gravy, poultry, home recipe	28500080.0
28520000	Gravy_or_sauce_Chinese_soy_sauce_stock_or_bouillon_cornstarch_	0	Gravy or sauce, Chinese (soy sauce, stock or bouillon, cornstarch)	28520000.0
31102000	Egg_whole_cooked_NS_as_to_cooking_method	0	Egg, whole, cooked, NS as to cooking method	31102000.0
31105010	Egg_whole_fried_without_fat	0	Egg, whole, fried without fat	31105010.0
31108010	Egg_white_only_raw	0	Egg, white only, raw	31108010.0
31111000	Egg_yolk_only_cooked_NS_as_to_fat_added_in_cooking	0	Egg, yolk only, cooked, NS as to fat added in cooking	31111000.0
32101500	Egg_Benedict	0	Egg, Benedict	32101500.0
32102000	Egg_deviled	0	Egg, deviled	32102000.0
32103000	Egg_salad_made_with_mayonnaise	0	Egg salad, made with mayonnaise	32103000.0
32202010	Egg_cheese_and_ham_on_English_muffin	0	Egg, cheese, and ham on English muffin	32202010.0
41101020	Beans_dry_cooked_NS_as_to_type_fat_not_added_in_cooking	0	Beans, dry, cooked, NS as to type, fat not added in cooking	41101020.0
41102000	Black_brown_or_Bayo_beans_dry_cooked_NS_as_to_fat_added_in_cooking	0	Black, brown, or Bayo beans, dry, cooked, NS as to fat added in cooking	41102000.0
41102020	Black_brown_or_Bayo_beans_dry_cooked_fat_not_added_in_cooking	0	Black, brown, or Bayo beans, dry, cooked, fat not added in cooking	41102020.0
41104020	Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_not_added_in_cooking	0	Pinto, calico, or red Mexican beans, dry, cooked, fat not added in cooking	41104020.0
41106020	Red_kidney_beans_dry_cooked_fat_not_added_in_cooking	0	Red kidney beans, dry, cooked, fat not added in cooking	41106020.0
41201010	Baked_beans_NFS	0	Baked beans, NFS	41201010.0
41201020	Baked_beans_vegetarian	0	Baked beans, vegetarian	41201020.0
41205010	Refried_beans	0	Refried beans	41205010.0
41205050	Bean_dip_made_with_refried_beans	0	Bean dip, made with refried beans	41205050.0
41205070	Hummus	0	Hummus	41205070.0
41208030	Pork_and_beans	0	Pork and beans	41208030.0
41209000	Falafel	0	Falafel	41209000.0
41210090	Stewed_beans_with_pork_tomatoes_and_chili_peppers_Mexican_style_Frijoles_a_la_charra_	0	Stewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)	41210090.0
41301020	Cowpeas_dry_cooked_fat_not_added_in_cooking	0	Cowpeas, dry, cooked, fat not added in cooking	41301020.0
41302000	Chickpeas_dry_cooked_NS_as_to_fat_added_in_cooking	0	Chickpeas, dry, cooked, NS as to fat added in cooking	41302000.0
41302020	Chickpeas_dry_cooked_fat_not_added_in_cooking	0	Chickpeas, dry, cooked, fat not added in cooking	41302020.0
41304990	Lentils_dry_cooked_fat_added_in_cooking	0	Lentils, dry, cooked, fat added in cooking	41304990.0
41420010	Soybean_curd	0	Soybean curd	41420010.0
41420250	Hoisin_sauce	0	Hoisin sauce	41420250.0
41420300	Soy_sauce	0	Soy sauce	41420300.0
41420350	Soy_sauce_reduced_sodium	0	Soy sauce, reduced sodium	41420350.0
41420380	Soy_yogurt	0	Soy yogurt	41420380.0
41420400	Teriyaki_sauce	0	Teriyaki sauce	41420400.0
41601010	Bean_soup_NFS	0	Bean soup, NFS	41601010.0
41601180	Bean_and_ham_soup_home_recipe	0	Bean and ham soup, home recipe	41601180.0
41810250	Bacon_bits_meatless	0	Bacon bits, meatless	41810250.0
41810400	Breakfast_link_pattie_or_slice_meatless	0	Breakfast link, pattie, or slice, meatless	41810400.0
41811890	Vegetarian_burger_or_patty_meatless_no_bun	0	Vegetarian burger or patty, meatless, no bun	41811890.0
41812450	Vegetarian_chili_made_with_meat_substitute_	0	Vegetarian chili (made with meat substitute)	41812450.0
42100100	Almonds_NFS	0	Almonds, NFS	42100100.0
42101000	Almonds_unroasted	0	Almonds, unroasted	42101000.0
42101100	Almonds_roasted	0	Almonds, roasted	42101100.0
42101200	Almonds_dry_roasted_assume_salted_	0	Almonds, dry roasted (assume salted)	42101200.0
42101210	Almonds_dry_roasted_without_salt	0	Almonds, dry roasted, without salt	42101210.0
42102000	Brazil_nuts	0	Brazil nuts	42102000.0
42104100	Cashew_nuts_roasted_assume_salted_	0	Cashew nuts, roasted (assume salted)	42104100.0
42104110	Cashew_nuts_roasted_without_salt	0	Cashew nuts, roasted, without salt	42104110.0
42104200	Cashew_nuts_dry_roasted	0	Cashew nuts, dry roasted	42104200.0
42106020	Coconut_meat_dried_sweetened	0	Coconut meat, dried, sweetened	42106020.0
42110000	Mixed_nuts_NFS	0	Mixed nuts, NFS	42110000.0
42110100	Mixed_nuts_roasted_with_peanuts	0	Mixed nuts, roasted, with peanuts	42110100.0
42110200	Mixed_nuts_dry_roasted	0	Mixed nuts, dry roasted	42110200.0
42111000	Peanuts_NFS	0	Peanuts, NFS	42111000.0
42111100	Peanuts_roasted_salted	0	Peanuts, roasted, salted	42111100.0
42111110	Peanuts_roasted_without_salt	0	Peanuts, roasted, without salt	42111110.0
42111200	Peanuts_dry_roasted_salted	0	Peanuts, dry roasted, salted	42111200.0
42111210	Peanuts_dry_roasted_without_salt	0	Peanuts, dry roasted, without salt	42111210.0
42111500	Peanuts_honey_roasted	0	Peanuts, honey-roasted	42111500.0
42112000	Pecans	0	Pecans	42112000.0
42114130	Pistachio_nuts	0	Pistachio nuts	42114130.0
42116000	Walnuts	0	Walnuts	42116000.0
42200500	Almond_butter	0	Almond butter	42200500.0
42202000	Peanut_butter	0	Peanut butter	42202000.0
42202010	Peanut_butter_low_sodium	0	Peanut butter, low sodium	42202010.0
42202150	Peanut_butter_reduced_fat	0	Peanut butter, reduced fat	42202150.0
42204050	Peanut_sauce	0	Peanut sauce	42204050.0
42401010	Coconut_milk_liquid_expressed_from_grated_coconut_meat_water_added_	0	Coconut milk (liquid expressed from grated coconut meat, water added)	42401010.0
42404010	Coconut_water_canned_or_bottled	0	Coconut water, canned or bottled	42404010.0
42501000	Nut_mixture_with_dried_fruit_and_seeds	0	Nut mixture with dried fruit and seeds	42501000.0
43101100	Pumpkin_andor_squash_seeds_hulled_roasted_salted	0	Pumpkin andor squash seeds, hulled, roasted, salted	43101100.0
43101150	Pumpkin_andor_squash_seeds_hulled_roasted_without_salt	0	Pumpkin andor squash seeds, hulled, roasted, without salt	43101150.0
43102000	Sunflower_seeds_hulled_unroasted_without_salt	0	Sunflower seeds, hulled, unroasted, without salt	43102000.0
43102100	Sunflower_seeds_hulled_roasted_salted	0	Sunflower seeds, hulled, roasted, salted	43102100.0
43102110	Sunflower_seeds_hulled_roasted_without_salt	0	Sunflower seeds, hulled, roasted, without salt	43102110.0
43103000	Sesame_seeds	0	Sesame seeds	43103000.0
43103300	Sesame_butter_tahini_made_from_kernels_	0	Sesame butter (tahini) (made from kernels)	43103300.0
43104000	Flax_seeds	0	Flax seeds	43104000.0
43107000	Mixed_seeds	0	Mixed seeds	43107000.0
51000100	Bread_NS_as_to_major_flour	0	Bread, NS as to major flour	51000100.0
51000110	Bread_NS_as_to_major_flour_toasted	0	Bread, NS as to major flour, toasted	51000110.0
51000200	Roll_NS_as_to_major_flour	0	Roll, NS as to major flour	51000200.0
51000250	Roll_made_from_home_recipe_or_purchased_at_a_bakery_NS_as_to_major_flour	0	Roll, made from home recipe or purchased at a bakery, NS as to major flour	51000250.0
51101000	Bread_white	0	Bread, white	51101000.0
51101010	Bread_white_toasted	0	Bread, white, toasted	51101010.0
51101050	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery	0	Bread, white, made from home recipe or purchased at a bakery	51101050.0
51101060	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery_toasted	0	Bread, white, made from home recipe or purchased at a bakery, toasted	51101060.0
51107010	Bread_French_or_Vienna	0	Bread, French or Vienna	51107010.0
51108100	Naan_Indian_flatbread	0	Naan, Indian flatbread	51108100.0
51109010	Bread_Italian_Grecian_Armenian	0	Bread, Italian, Grecian, Armenian	51109010.0
51109100	Bread_pita	0	Bread, pita	51109100.0
51109110	Bread_pita_toasted	0	Bread, pita, toasted	51109110.0
51111010	Bread_cheese	0	Bread, cheese	51111010.0
51113010	Bread_cinnamon	0	Bread, cinnamon	51113010.0
51121010	Bread_garlic	0	Bread, garlic	51121010.0
51133010	Bread_sour_dough	0	Bread, sour dough	51133010.0
51133020	Bread_sour_dough_toasted	0	Bread, sour dough, toasted	51133020.0
51150000	Roll_white_soft	0	Roll, white, soft	51150000.0
51153000	Roll_white_hard	0	Roll, white, hard	51153000.0
51155000	Roll_French_or_Vienna	0	Roll, French or Vienna	51155000.0
51157000	Roll_hoagie_submarine	0	Roll, hoagie, submarine	51157000.0
51159000	Roll_sour_dough	0	Roll, sour dough	51159000.0
51160000	Roll_sweet_no_frosting	0	Roll, sweet, no frosting	51160000.0
51160110	Roll_sweet_cinnamon_bun_frosted	0	Roll, sweet, cinnamon bun, frosted	51160110.0
51161020	Roll_sweet_with_fruit_frosted	0	Roll, sweet, with fruit, frosted	51161020.0
51161050	Roll_sweet_frosted	0	Roll, sweet, frosted	51161050.0
51166000	Croissant	0	Croissant	51166000.0
51180010	Bagel	0	Bagel	51180010.0
51180080	Bagel_with_fruit_other_than_raisins	0	Bagel, with fruit other than raisins	51180080.0
51182010	Bread_stuffing	0	Bread stuffing	51182010.0
51184000	Bread_sticks_hard	0	Bread sticks, hard	51184000.0
51184010	Bread_stick_soft	0	Bread stick, soft	51184010.0
51184030	Bread_stick_soft_prepared_with_garlic_and_parmesan_cheese	0	Bread stick, soft, prepared with garlic and parmesan cheese	51184030.0
51185000	Croutons	0	Croutons	51185000.0
51186010	Muffin_English	0	Muffin, English	51186010.0
51201010	Bread_whole_wheat_100_	0	Bread, whole wheat, 100%	51201010.0
51201060	Bread_whole_wheat_100_made_from_home_recipe_or_purchased_at_bakery	0	Bread, whole wheat, 100%, made from home recipe or purchased at bakery	51201060.0
51201150	Bread_pita_whole_wheat_100_	0	Bread, pita, whole wheat, 100%	51201150.0
51207010	Bread_sprouted_wheat	0	Bread, sprouted wheat	51207010.0
51220000	Roll_whole_wheat_100_	0	Roll, whole wheat, 100%	51220000.0
51300110	Bread_whole_wheat_NS_as_to_100_	0	Bread, whole wheat, NS as to 100%	51300110.0
51300120	Bread_whole_wheat_NS_as_to_100_toasted	0	Bread, whole wheat, NS as to 100%, toasted	51300120.0
51300140	Bread_whole_wheat_NS_as_to_100_made_from_home_recipe_or_purchased_at_bakery	0	Bread, whole wheat, NS as to 100%, made from home recipe or purchased at bakery	51300140.0
51300210	Bread_whole_wheat_with_raisins	0	Bread, whole wheat, with raisins	51300210.0
51301010	Bread_wheat_or_cracked_wheat	0	Bread, wheat or cracked wheat	51301010.0
51301020	Bread_wheat_or_cracked_wheat_toasted	0	Bread, wheat or cracked wheat, toasted	51301020.0
51301040	Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery	0	Bread, wheat or cracked wheat, made from home recipe or purchased at bakery	51301040.0
51301120	Bread_wheat_or_cracked_wheat_with_raisins	0	Bread, wheat or cracked wheat, with raisins	51301120.0
51301540	Bread_French_or_Vienna_whole_wheat_NS_as_to_100_	0	Bread, French or Vienna, whole wheat, NS as to 100%	51301540.0
51301700	Bagel_wheat	0	Bagel, wheat	51301700.0
51301750	Bagel_whole_wheat_NS_as_to_100_	0	Bagel, whole wheat, NS as to 100%	51301750.0
51303030	Muffin_English_whole_wheat_NS_as_to_100_	0	Muffin, English, whole wheat, NS as to 100%	51303030.0
51320010	Roll_wheat_or_cracked_wheat	0	Roll, wheat or cracked wheat	51320010.0
51320500	Roll_whole_wheat_NS_as_to_100_	0	Roll, whole wheat, NS as to 100%	51320500.0
51401010	Bread_rye	0	Bread, rye	51401010.0
51501010	Bread_oatmeal	0	Bread, oatmeal	51501010.0
51501080	Bagel_oat_bran	0	Bagel, oat bran	51501080.0
51601020	Bread_multigrain	0	Bread, multigrain	51601020.0
51620000	Roll_multigrain	0	Roll, multigrain	51620000.0
51630000	Bagel_multigrain	0	Bagel, multigrain	51630000.0
51630200	Muffin_English_multigrain	0	Muffin, English, multigrain	51630200.0
51806010	Bread_rice	0	Bread, rice	51806010.0
52102040	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough	0	Biscuit, baking powder or buttermilk type, made from refrigerated dough	52102040.0
52103000	Biscuit_baking_powder_or_buttermilk_type_commercially_baked	0	Biscuit, baking powder or buttermilk type, commercially baked	52103000.0
52104100	Biscuit_cheese	0	Biscuit, cheese	52104100.0
52105100	Scone	0	Scone	52105100.0
52105200	Scone_with_fruit	0	Scone, with fruit	52105200.0
52201000	Cornbread_prepared_from_mix	0	Cornbread, prepared from mix	52201000.0
52202060	Cornbread_made_from_home_recipe	0	Cornbread, made from home recipe	52202060.0
52204000	Cornbread_stuffing	0	Cornbread stuffing	52204000.0
52206010	Cornbread_muffin_stick_round	0	Cornbread muffin, stick, round	52206010.0
52215100	Tortilla_corn	0	Tortilla, corn	52215100.0
52215200	Tortilla_flour_wheat_	0	Tortilla, flour (wheat)	52215200.0
52215260	Tortilla_whole_wheat	0	Tortilla, whole wheat	52215260.0
52215300	Taco_shell_corn	0	Taco shell, corn	52215300.0
52302010	Muffin_fruit	0	Muffin, fruit	52302010.0
52302500	Muffin_chocolate_chip	0	Muffin, chocolate chip	52302500.0
52302600	Muffin_chocolate	0	Muffin, chocolate	52302600.0
52304010	Muffin_wheat_bran	0	Muffin, wheat bran	52304010.0
52304040	Muffin_bran_with_fruit_lowfat	0	Muffin, bran with fruit, lowfat	52304040.0
52306010	Muffin_plain	0	Muffin, plain	52306010.0
52306500	Muffin_pumpkin	0	Muffin, pumpkin	52306500.0
52306550	Muffin_zucchini	0	Muffin, zucchini	52306550.0
52404060	Bread_pumpkin	0	Bread, pumpkin	52404060.0
52405010	Bread_fruit	0	Bread, fruit	52405010.0
53100100	Cake_or_cupcake_NS_as_to_type	0	Cake or cupcake, NS as to type	53100100.0
53102700	Cake_or_cupcake_banana_with_icing_or_filling	0	Cake or cupcake, banana, with icing or filling	53102700.0
53104260	Cake_or_cupcake_carrot_with_icing_or_filling	0	Cake or cupcake, carrot, with icing or filling	53104260.0
53104500	Cheesecake	0	Cheesecake	53104500.0
53104550	Cheesecake_with_fruit	0	Cheesecake with fruit	53104550.0
53104600	Cheesecake_chocolate	0	Cheesecake, chocolate	53104600.0
53108200	Snack_cake_chocolate_with_icing_or_filling	0	Snack cake, chocolate, with icing or filling	53108200.0
53109200	Snack_cake_not_chocolate_with_icing_or_filling	0	Snack cake, not chocolate, with icing or filling	53109200.0
53112100	Cake_ice_cream_and_cake_roll_not_chocolate	0	Cake, ice cream and cake roll, not chocolate	53112100.0
53116000	Cake_pound_without_icing_or_filling	0	Cake, pound, without icing or filling	53116000.0
53116510	Cake_or_cupcake_pumpkin_with_icing_or_filling	0	Cake or cupcake, pumpkin, with icing or filling	53116510.0
53118550	Cake_tres_leche	0	Cake, tres leche	53118550.0
53200100	Cookie_batter_or_dough_raw	0	Cookie, batter or dough, raw	53200100.0
53201000	Cookie_NFS	0	Cookie, NFS	53201000.0
53203500	Cookie_biscotti_Italian_sugar_cookie_	0	Cookie, biscotti (Italian sugar cookie)	53203500.0
53204000	Cookie_brownie_NS_as_to_icing	0	Cookie, brownie, NS as to icing	53204000.0
53204010	Cookie_brownie_without_icing	0	Cookie, brownie, without icing	53204010.0
53204100	Cookie_brownie_with_icing_or_filling	0	Cookie, brownie, with icing or filling	53204100.0
53206000	Cookie_chocolate_chip	0	Cookie, chocolate chip	53206000.0
53206020	Cookie_chocolate_chip_made_from_home_recipe_or_purchased_at_a_bakery	0	Cookie, chocolate chip, made from home recipe or purchased at a bakery	53206020.0
53206030	Cookie_chocolate_chip_reduced_fat	0	Cookie, chocolate chip, reduced fat	53206030.0
53207000	Cookie_chocolate_or_fudge	0	Cookie, chocolate or fudge	53207000.0
53209010	Cookie_sugar_wafer_chocolate_covered	0	Cookie, sugar wafer, chocolate-covered	53209010.0
53209100	Cookie_chocolate_sandwich_with_extra_filling	0	Cookie, chocolate, sandwich, with extra filling	53209100.0
53210000	Cookie_chocolate_wafer	0	Cookie, chocolate wafer	53210000.0
53220030	Cookie_fig_bar	0	Cookie, fig bar	53220030.0
53223000	Cookie_gingersnaps	0	Cookie, gingersnaps	53223000.0
53225000	Cookie_macaroon	0	Cookie, macaroon	53225000.0
53226500	Cookie_marshmallow_with_rice_cereal_no_bake_	0	Cookie, marshmallow, with rice cereal (no-bake)	53226500.0
53230000	Cookie_molasses	0	Cookie, molasses	53230000.0
53233000	Cookie_oatmeal	0	Cookie, oatmeal	53233000.0
53233060	Cookie_oatmeal_with_chocolate_chips	0	Cookie, oatmeal, with chocolate chips	53233060.0
53234000	Cookie_peanut_butter	0	Cookie, peanut butter	53234000.0
53235500	Cookie_with_peanut_butter_filling_chocolate_coated	0	Cookie, with peanut butter filling, chocolate-coated	53235500.0
53241500	Cookie_butter_or_sugar	0	Cookie, butter or sugar	53241500.0
53244010	Cookie_butter_or_sugar_with_chocolate_icing_or_filling	0	Cookie, butter or sugar, with chocolate icing or filling	53244010.0
53301000	Pie_apple_two_crust	0	Pie, apple, two crust	53301000.0
53301070	Pie_apple_individual_size_or_tart	0	Pie, apple, individual size or tart	53301070.0
53301080	Pie_apple_fried_pie	0	Pie, apple, fried pie	53301080.0
53303510	Pie_berry_not_blackberry_blueberry_boysenberry_huckleberry_raspberry_or_strawberry_one_crust	0	Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; one crust	53303510.0
53304000	Pie_blueberry_two_crust	0	Pie, blueberry, two crust	53304000.0
53311000	Pie_rhubarb_two_crust	0	Pie, rhubarb, two crust	53311000.0
53342000	Pie_chocolate_cream	0	Pie, chocolate cream	53342000.0
53347000	Pie_pumpkin	0	Pie, pumpkin	53347000.0
53385000	Pie_pecan	0	Pie, pecan	53385000.0
53410100	Cobbler_apple	0	Cobbler, apple	53410100.0
53410800	Cobbler_peach	0	Cobbler, peach	53410800.0
53415120	Fritter_apple	0	Fritter, apple	53415120.0
53420200	Cream_puff_eclair_custard_or_cream_filled_iced	0	Cream puff, eclair, custard or cream filled, iced	53420200.0
53450000	Turnover_or_dumpling_apple	0	Turnover or dumpling, apple	53450000.0
53452500	Pastry_mainly_flour_and_water_fried	0	Pastry, mainly flour and water, fried	53452500.0
53510100	Danish_pastry_with_fruit	0	Danish pastry, with fruit	53510100.0
53511000	Danish_pastry_with_cheese	0	Danish pastry, with cheese	53511000.0
53520110	Doughnut_cake_type	0	Doughnut, cake type	53520110.0
53520120	Doughnut_chocolate_cake_type	0	Doughnut, chocolate, cake type	53520120.0
53520140	Doughnut_cake_type_chocolate_covered	0	Doughnut, cake type, chocolate covered	53520140.0
53521100	Doughnut_chocolate_raised_or_yeast_with_chocolate_icing	0	Doughnut, chocolate, raised or yeast, with chocolate icing	53521100.0
53521110	Doughnut_raised_or_yeast	0	Doughnut, raised or yeast	53521110.0
53521140	Doughnut_jelly	0	Doughnut, jelly	53521140.0
53521210	Doughnut_custard_filled	0	Doughnut, custard-filled	53521210.0
53530000	Breakfast_tart	0	Breakfast tart	53530000.0
53610100	Coffee_cake_crumb_or_quick_bread_type	0	Coffee cake, crumb or quick-bread type	53610100.0
54102010	Crackers_graham	0	Crackers, graham	54102010.0
54102100	Crackers_graham_lowfat	0	Crackers, graham, lowfat	54102100.0
54202010	Crackers_saltine_low_sodium	0	Crackers, saltine, low sodium	54202010.0
54204010	Cracker_100_whole_wheat_low_sodium	0	Cracker, 100% whole wheat, low sodium	54204010.0
54301000	Cracker_snack	0	Cracker, snack	54301000.0
54304000	Cracker_cheese	0	Cracker, cheese	54304000.0
54304100	Cracker_cheese_reduced_fat	0	Cracker, cheese, reduced fat	54304100.0
54313000	Crackers_oyster	0	Crackers, oyster	54313000.0
54319000	Crackers_rice	0	Crackers, rice	54319000.0
54319010	Puffed_rice_cake	0	Puffed rice cake	54319010.0
54322000	Crispbread_rye_no_added_fat	0	Crispbread, rye, no added fat	54322000.0
54325000	Crackers_saltine	0	Crackers, saltine	54325000.0
54328100	Cracker_sandwich_type_peanut_butter_filled	0	Cracker, sandwich-type, peanut butter filled	54328100.0
54334000	Crackers_toast_thins_rye_pumpernickel_white_flour_	0	Crackers, toast thins (rye, pumpernickel, white flour)	54334000.0
54337000	Cracker_100_whole_wheat	0	Cracker, 100% whole wheat	54337000.0
