FoodCode	ModCode	Main.food.description	Old.Main.food.description	FoodID
41811400	0	Hot_dogs_frankfurters_meatless_vegetarian_	Hot dogs, frankfurters, meatless (vegetarian)	41811400.0
41811800	0	Meatballs_meatless_vegetarian_	Meatballs, meatless (vegetarian)	41811800.0
41811890	0	Veggie_or_soy_burger_Boca_burger_Gardenburger_no_bun	Veggie or soy burger (Boca burger, Gardenburger), no bun	41811890.0
41812400	0	Pot_pie_vegetarian	Pot pie, vegetarian	41812400.0
41812450	0	Chili_vegetarian_with_meat_substitute	Chili, vegetarian, with meat substitute	41812450.0
41812500	0	Tofu_stir_fry_including_carrots_broccoli_and_or_dark_green_leafy_vegetables_with_soy_based_sauce	Tofu stir-fry, including carrots, broccoli, and/or dark-green leafy vegetables, with soy-based sauce	41812500.0
41812510	0	Tofu_stir_fry_no_carrots_broccoli_or_dark_green_leafy_vegetables_with_soy_based_sauce	Tofu stir-fry, no carrots, broccoli, or dark-green leafy vegetables, with soy-based sauce	41812510.0
41812800	0	Stew_vegetarian	Stew, vegetarian	41812800.0
41812850	0	Stroganoff_vegetarian_made_with_meat_substitute_	Stroganoff, vegetarian (made with meat substitute)	41812850.0
41812900	0	Meat_loaf_or_patties_vegetarian_made_with_meat_substitute_	Meat loaf or patties, vegetarian (made with meat substitute)	41812900.0
41813000	0	Bouillon_vegetarian_dry	Bouillon, vegetarian, dry	41813000.0
41901020	0	Soyburger_meatless_with_cheese_on_bun	Soyburger, meatless, with cheese on bun	41901020.0
42101000	0	Almonds_unroasted	Almonds, unroasted	42101000.0
42101100	0	Almonds_roasted	Almonds, roasted	42101100.0
42101200	0	Almonds_dry_roasted_salted	Almonds, dry roasted, salted	42101200.0
42101210	0	Almonds_dry_roasted_without_salt	Almonds, dry roasted, without salt	42101210.0
42101350	0	Almonds_honey_roasted	Almonds, honey-roasted	42101350.0
42102000	0	Brazil_nuts	Brazil nuts	42102000.0
42104100	0	Cashew_nuts_roasted_salted	Cashew nuts, roasted, salted	42104100.0
42104110	0	Cashews_roasted_without_salt	Cashews, roasted, without salt	42104110.0
42104200	0	Cashews_dry_roasted_salted	Cashews, dry roasted, salted	42104200.0
42104205	0	Cashew_nuts_dry_roasted_without_salt	Cashew nuts, dry roasted, without salt	42104205.0
42104500	0	Cashew_nuts_honey_roasted	Cashew nuts, honey-roasted	42104500.0
42105000	0	Chestnuts_roasted	Chestnuts, roasted	42105000.0
42106000	0	Coconut_meat_fresh	Coconut meat, fresh	42106000.0
42106020	0	Coconut_meat_dried_sweetened	Coconut meat, dried, sweetened	42106020.0
42107000	0	Filberts_hazelnuts	Filberts, hazelnuts	42107000.0
42109000	0	Macadamia_nuts_unroasted	Macadamia nuts, unroasted	42109000.0
42109100	0	Macadamia_nuts_roasted	Macadamia nuts, roasted	42109100.0
42110100	0	Mixed_nuts_roasted_with_peanuts	Mixed nuts, roasted, with peanuts	42110100.0
42110150	0	Mixed_nuts_roasted_without_peanuts	Mixed nuts, roasted, without peanuts	42110150.0
42110200	0	Mixed_nuts_dry_roasted	Mixed nuts, dry roasted	42110200.0
42110300	0	Mixed_nuts_honey_roasted_with_peanuts	Mixed nuts, honey-roasted, with peanuts	42110300.0
42111030	0	Peanuts_boiled	Peanuts, boiled	42111030.0
42111100	0	Peanuts_roasted_salted	Peanuts, roasted, salted	42111100.0
42111110	0	Peanuts_roasted_without_salt	Peanuts, roasted, without salt	42111110.0
42111200	0	Peanuts_dry_roasted_salted	Peanuts, dry roasted, salted	42111200.0
42111210	0	Peanuts_dry_roasted_without_salt	Peanuts, dry roasted, without salt	42111210.0
42111500	0	Peanuts_honey_roasted	Peanuts, honey-roasted	42111500.0
42112000	0	Pecans	Pecans	42112000.0
42113000	0	Pine_nuts	Pine nuts	42113000.0
42114991	0	Pistachios_with_salt	Pistachios, with salt	42114991.0
42114992	0	Pistachios_without_salt	Pistachios, without salt	42114992.0
42116000	0	Walnuts	Walnuts	42116000.0
42116100	0	Walnuts_honey_roasted	Walnuts, honey-roasted	42116100.0
42200500	0	Almond_butter	Almond butter	42200500.0
42200600	0	Almond_paste_Marzipan_paste_	Almond paste (Marzipan paste)	42200600.0
42201000	0	Cashew_butter	Cashew butter	42201000.0
42202010	0	Peanut_butter_unsalted_low_sodium_	Peanut butter, unsalted (low sodium)	42202010.0
42202050	0	Peanut_butter_chunky	Peanut butter, chunky	42202050.0
42202060	0	Peanut_butter_creamy	Peanut butter, creamy	42202060.0
42202100	0	Peanut_butter_reduced_sodium_and_reduced_sugar	Peanut butter, reduced sodium and reduced sugar	42202100.0
42202130	0	Peanut_butter_reduced_sugar	Peanut butter, reduced sugar	42202130.0
42202150	0	Peanut_butter_reduced_fat	Peanut butter, reduced fat	42202150.0
42202200	0	Peanut_butter_vitamin_and_mineral_fortified	Peanut butter, vitamin and mineral fortified	42202200.0
42203000	0	Peanut_butter_and_jelly	Peanut butter and jelly	42203000.0
42204050	0	Peanut_sauce	Peanut sauce	42204050.0
42204100	0	Gravy_brown_nut_vegetarian	Gravy, brown nut, vegetarian	42204100.0
42301010	0	Peanut_butter_sandwich	Peanut butter sandwich	42301010.0
42302010	0	Peanut_butter_and_jelly_sandwich	Peanut butter and jelly sandwich	42302010.0
42303010	0	Peanut_butter_and_banana_sandwich	Peanut butter and banana sandwich	42303010.0
42401010	0	Coconut_milk_canned	Coconut milk, canned	42401010.0
42402010	0	Coconut_cream_canned_sweetened	Coconut cream, canned, sweetened	42402010.0
42403010	0	Coconut_water_liquid_from_coconuts_	Coconut water (liquid from coconuts)	42403010.0
42404010	0	Coconut_water_canned_or_bottled	Coconut water, canned or bottled	42404010.0
42501000	0	Trail_mix_nut_mix_with_dried_fruit_and_seeds	Trail mix, nut mix with dried fruit and seeds	42501000.0
42501500	0	Trail_mix_nut_mix_with_dried_fruit_seeds_and_chocolate	Trail mix, nut mix with dried fruit, seeds, and chocolate	42501500.0
42502000	0	Trail_mix_nut_mix_with_seeds	Trail mix, nut mix with seeds	42502000.0
43101000	0	Pumpkin_or_squash_seeds_unroasted	Pumpkin or squash seeds, unroasted	43101000.0
43101100	0	Pumpkin_or_squash_seeds_roasted_salted	Pumpkin or squash seeds, roasted, salted	43101100.0
43101150	0	Pumpkin_or_squash_seeds_roasted_without_salt	Pumpkin or squash seeds, roasted, without salt	43101150.0
43102000	0	Sunflower_seeds_unroasted	Sunflower seeds, unroasted	43102000.0
43102005	0	Sunflower_seeds_hulled_unroasted_salted	Sunflower seeds, hulled, unroasted, salted	43102005.0
43102100	0	Sunflower_seeds_roasted_salted	Sunflower seeds, roasted, salted	43102100.0
43102110	0	Sunflower_seeds_roasted_without_salt	Sunflower seeds, roasted, without salt	43102110.0
43102200	0	Sunflower_seeds_dry_roasted	Sunflower seeds, dry roasted	43102200.0
43103000	0	Sesame_seeds	Sesame seeds	43103000.0
43103100	0	Sesame_sauce	Sesame sauce	43103100.0
43103200	0	Sesame_paste_sesame_butter_made_from_whole_seeds_	Sesame paste (sesame butter made from whole seeds)	43103200.0
43103300	0	Tahini_sesame_butter_made_from_kernels_	Tahini (sesame butter made from kernels)	43103300.0
43104000	0	Flax_seeds	Flax seeds	43104000.0
43105200	0	Psyllium_seed_husks	Psyllium seed, husks	43105200.0
43106990	0	Sunflower_seed_butter_without_salt	Sunflower seed butter, without salt	43106990.0
43106991	0	Sunflower_seed_butter_with_salt	Sunflower seed butter, with salt	43106991.0
43106992	0	Poppy_seeds	Poppy seeds	43106992.0
43106993	0	Mustard_seed	Mustard seed	43106993.0
43106994	0	Cumin_seed	Cumin seed	43106994.0
43106995	0	Coriander_seed	Coriander seed	43106995.0
43106996	0	Celery_seed	Celery seed	43106996.0
43106997	0	Caraway_seed	Caraway seed	43106997.0
43106998	0	Anise_seed	Anise seed	43106998.0
43106999	0	Chia_seeds	Chia seeds	43106999.0
43107000	0	Mixed_seeds_pumpkin_and_sunflower_seeds_	Mixed seeds (pumpkin and sunflower seeds)	43107000.0
44101000	0	Carob_powder_or_flour	Carob powder or flour	44101000.0
44201000	0	Carob_chips	Carob chips	44201000.0
44202000	0	Carob_syrup	Carob syrup	44202000.0
50000008	0	Pie_crust_refrigerated_baked	Pie crust, refrigerated, baked	50000008.0
50000009	0	Pie_crust_frozen_ready_to_bake	Pie crust, frozen, ready-to-bake	50000009.0
50010000	0	Flour_white_all_purpose	Flour, white, all-purpose	50010000.0
50015000	0	Flour_rye	Flour, rye	50015000.0
50020000	0	Flour_whole_wheat	Flour, whole wheat	50020000.0
50030000	0	Biscuit_mix	Biscuit mix	50030000.0
50049990	0	Cornmeal_yellow_whole_grain	Cornmeal, yellow, whole grain	50049990.0
50049991	0	Cornmeal_yellow_enriched_and_degerminated	Cornmeal, yellow, enriched and degerminated	50049991.0
50049992	0	Flour_rice_brown	Flour, rice, brown	50049992.0
50049993	0	Flour_rice_white	Flour, rice, white	50049993.0
50049994	0	Flour_white_cake	Flour, white, cake	50049994.0
50049995	0	Flour_white_self_rising	Flour, white, self-rising	50049995.0
50049996	0	Flour_corn_masa_white	Flour, corn, masa, white	50049996.0
50049997	0	Flour_corn_masa_yellow	Flour, corn, masa, yellow	50049997.0
50049998	0	Flour_corn_whole_grain_white	Flour, corn, whole grain, white	50049998.0
50049999	0	Flour_corn_whole_grain_yellow	Flour, corn, whole grain, yellow	50049999.0
51101000	0	Bread_white	Bread, white	51101000.0
51101050	0	Bread_white_homemade_or_bakery	Bread, white, homemade or bakery	51101050.0
51102010	0	Bread_white_with_whole_wheat_swirl	Bread, white, with whole wheat swirl	51102010.0
51105010	0	Bread_Cuban	Bread, Cuban	51105010.0
51107010	0	Bread_French_or_Vienna	Bread, French or Vienna	51107010.0
51108010	0	Focaccia_Italian_flatbread_plain	Focaccia, Italian flatbread, plain	51108010.0
51108100	0	Naan_Indian_flatbread	Naan, Indian flatbread	51108100.0
51109010	0	Bread_Italian	Bread, Italian	51109010.0
51109100	0	Bread_pita	Bread, pita	51109100.0
51111010	0	Bread_cheese	Bread, cheese	51111010.0
51113010	0	Bread_cinnamon	Bread, cinnamon	51113010.0
51115010	0	Bread_cornmeal_and_molasses	Bread, cornmeal and molasses	51115010.0
51119010	0	Bread_egg_Challah	Bread, egg, Challah	51119010.0
51121010	0	Bread_garlic	Bread, garlic	51121010.0
51121110	0	Bread_onion	Bread, onion	51121110.0
51122050	0	Bread_Italian_reduced_calorie_or_high_fiber	Bread, Italian, reduced calorie or high fiber	51122050.0
51122300	0	Bread_white_added_fiber	Bread, white, added fiber	51122300.0
51123010	0	Bread_high_protein	Bread, high protein	51123010.0
51127010	0	Bread_potato	Bread, potato	51127010.0
51129010	0	Bread_raisin	Bread, raisin	51129010.0
51130510	0	Bread_white_low_sodium_or_no_salt	Bread, white, low sodium or no salt	51130510.0
51133010	0	Bread_sour_dough	Bread, sour dough	51133010.0
51134000	0	Bread_sweetpotato	Bread, sweetpotato	51134000.0
51135000	0	Bread_vegetable	Bread, vegetable	51135000.0
51140100	0	Bread_dough_fried	Bread, dough, fried	51140100.0
51150000	0	Hot_dog_bun_white	Hot dog bun, white	51150000.0
51151060	0	Roll_white_soft_homemade_or_bakery	Roll, white, soft, homemade or bakery	51151060.0
51153000	0	Rolls_white_hard	Rolls, white, hard	51153000.0
51154550	0	Rolls_egg_bread	Rolls, egg bread	51154550.0
51154600	0	Roll_cheese	Roll, cheese	51154600.0
51155000	0	Rolls_French_or_Vienna	Rolls, French or Vienna	51155000.0
51156500	0	Roll_garlic	Roll, garlic	51156500.0
51157000	0	Rolls_hoagie_submarine	Rolls, hoagie, submarine	51157000.0
51158100	0	Roll_Mexican_bolillo	Roll, Mexican, bolillo	51158100.0
51159000	0	Rolls_sour_dough	Rolls, sour dough	51159000.0
51160000	0	Roll_sweet	Roll, sweet	51160000.0
51160100	0	Rolls_sweet_cinnamon_bun_no_frosting	Rolls, sweet, cinnamon bun, no frosting	51160100.0
51160110	0	Roll_sweet_cinnamon_bun_frosted	Roll, sweet, cinnamon bun, frosted	51160110.0
51161000	0	Roll_sweet_cinnamon_bun_with_raisins_no_frosting	Roll, sweet, cinnamon bun, with raisins, no frosting	51161000.0
51161020	0	Rolls_sweet_cinnamon_bun_with_raisins_frosted	Rolls, sweet, cinnamon bun, with raisins, frosted	51161020.0
51161050	0	Roll_sweet_cinnamon_bun_with_raisins_and_nuts_frosted	Roll, sweet, cinnamon bun, with raisins and nuts, frosted	51161050.0
51161070	0	Roll_sweet_cinnamon_bun_with_apples_and_raisins_frosted_fat_free	Roll, sweet, cinnamon bun, with apples and raisins, frosted, fat free	51161070.0
51161100	0	Roll_sweet_cinnamon_bun_with_raisins_and_nuts_no_frosting	Roll, sweet, cinnamon bun, with raisins and nuts, no frosting	51161100.0
51161200	0	Roll_sweet_cinnamon_bun_with_nuts_no_frosting	Roll, sweet, cinnamon bun, with nuts, no frosting	51161200.0
51161250	0	Roll_sweet_no_topping_Mexican_Pan_Dulce_	Roll, sweet, no topping, Mexican (Pan Dulce)	51161250.0
51161270	0	Rolls_sweet_sugar_topping_Mexican_Pan_Dulce_	Rolls, sweet, sugar topping, Mexican (Pan Dulce)	51161270.0
51161280	0	Roll_sweet_with_raisins_and_icing_Mexican_Pan_Dulce_	Roll, sweet, with raisins and icing, Mexican (Pan Dulce)	51161280.0
51165000	0	Coffee_cake_yeast_type	Coffee cake, yeast type	51165000.0
51165060	0	Coffee_cake_yeast_type_homemade_or_bakery	Coffee cake, yeast type, homemade or bakery	51165060.0
51165100	0	Coffee_cake_yeast_type_fat_free_cholesterol_free_with_fruit	Coffee cake, yeast type, fat free, cholesterol free, with fruit	51165100.0
51166000	0	Croissant	Croissant	51166000.0
51166100	0	Croissant_cheese	Croissant, cheese	51166100.0
51166200	0	Croissant_chocolate	Croissant, chocolate	51166200.0
51166500	0	Croissant_fruit	Croissant, fruit	51166500.0
51166700	0	Croissant_nut	Croissant, nut	51166700.0
51167000	0	Brioche	Brioche	51167000.0
51168000	0	Bread_Spanish_coffee	Bread, Spanish coffee	51168000.0
51180010	0	Bagel	Bagel	51180010.0
51180030	0	Bagel_with_raisins	Bagel, with raisins	51180030.0
51180080	0	Bagel_with_blueberries	Bagel, with blueberries	51180080.0
51182010	0	Bread_stuffing	Bread stuffing	51182010.0
51182020	0	Bread_stuffing_made_with_egg	Bread stuffing, made with egg	51182020.0
51184000	0	Bread_stick_hard	Bread stick, hard	51184000.0
51184010	0	Bread_sticks_soft	Bread sticks, soft	51184010.0
51184030	0	Bread_stick_soft_prepared_with_garlic_and_parmesan_cheese	Bread stick, soft, prepared with garlic and parmesan cheese	51184030.0
51185000	0	Croutons	Croutons	51185000.0
51185999	0	Bread_crumbs_seasoned	Bread crumbs, seasoned	51185999.0
51186010	0	English_muffin	English muffin	51186010.0
51186100	0	English_muffin_with_raisins	English muffin, with raisins	51186100.0
51187000	0	Melba_toast	Melba toast	51187000.0
51187020	0	Anisette_toast	Anisette toast	51187020.0
51188100	0	Pannetone_Italian_style_sweetbread_	Pannetone (Italian-style sweetbread)	51188100.0
51188500	0	Zwieback_toast	Zwieback toast	51188500.0
51199999	0	Bread_crumbs_plain	Bread crumbs, plain	51199999.0
51201010	0	Bread_100_whole_wheat	Bread, 100% whole wheat	51201010.0
51201060	0	Bread_100_whole_wheat_homemade_or_bakery	Bread, 100% whole wheat, homemade or bakery	51201060.0
51201110	0	Bread_100_whole_wheat_with_raisins	Bread, 100% whole wheat, with raisins	51201110.0
51201150	0	Bread_pita_100_whole_wheat	Bread, pita, 100% whole wheat	51201150.0
51202000	0	English_muffin_whole_wheat_100_	English muffin, whole wheat, 100%	51202000.0
51202050	0	English_muffin_100_whole_wheat_with_raisins	English muffin, 100% whole wheat, with raisins	51202050.0
51204010	0	Bread_wheat_germ	Bread, wheat germ	51204010.0
51207010	0	Bread_sprouted_wheat	Bread, sprouted wheat	51207010.0
51208000	0	Bagel_100_whole_wheat	Bagel, 100% whole wheat	51208000.0
51208100	0	Bagel_100_whole_wheat_with_raisins	Bagel, 100% whole wheat, with raisins	51208100.0
51220000	0	Hamburger_bun_100_whole_wheat	Hamburger bun, 100% whole wheat	51220000.0
51220030	0	Roll_100_whole_wheat_homemade_or_bakery	Roll, 100% whole wheat, homemade or bakery	51220030.0
51300050	0	Bread_white_whole_wheat	Bread, white whole wheat	51300050.0
51300180	0	Bread_puri_or_poori_Indian_puffed_bread_whole_wheat_fried	Bread, puri or poori (Indian puffed bread), whole wheat, fried	51300180.0
51301010	0	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	51301010.0
51301040	0	Bread_wheat_or_cracked_wheat_homemade_or_bakery	Bread, wheat or cracked wheat, homemade or bakery	51301040.0
51301120	0	Bread_wheat_or_cracked_wheat_with_raisins	Bread, wheat or cracked wheat, with raisins	51301120.0
51301510	0	Bread_wheat_or_cracked_wheat_reduced_calorie_or_high_fiber	Bread, wheat or cracked wheat, reduced calorie or high fiber	51301510.0
51301540	0	Bread_French_or_Vienna_whole_wheat_homemade_or_bakery	Bread, French or Vienna, whole wheat, homemade or bakery	51301540.0
51301620	0	Bread_pita_wheat_or_cracked_wheat	Bread, pita, wheat or cracked wheat	51301620.0
51301700	0	Bagel_wheat	Bagel, wheat	51301700.0
51301800	0	Bagel_wheat_with_raisins	Bagel, wheat, with raisins	51301800.0
51301820	0	Bagel_wheat_with_fruit_and_nuts	Bagel, wheat, with fruit and nuts	51301820.0
51301900	0	Bagel_wheat_bran	Bagel, wheat bran	51301900.0
51302010	0	Bread_wheat_bran	Bread, wheat bran	51302010.0
51302050	0	Bread_wheat_bran_with_raisins	Bread, wheat bran, with raisins	51302050.0
51302500	0	English_muffin_wheat_bran	English muffin, wheat bran	51302500.0
51303010	0	English_muffin_wheat_or_cracked_wheat	English muffin, wheat or cracked wheat	51303010.0
51303050	0	English_muffin_wheat_or_cracked_wheat_with_raisins	English muffin, wheat or cracked wheat, with raisins	51303050.0
51320010	0	Hamburger_bun_wheat_or_cracked_wheat	Hamburger bun, wheat or cracked wheat	51320010.0
51320040	0	Rolls_wheat_or_cracked_wheat_homemade_or_bakery	Rolls, wheat or cracked wheat, homemade or bakery	51320040.0
51401010	0	Bread_rye	Bread, rye	51401010.0
51401030	0	Bread_marble_rye	Bread, marble rye	51401030.0
51401060	0	Bread_rye_reduced_calorie_or_high_fiber	Bread, rye, reduced calorie or high fiber	51401060.0
51401200	0	English_muffin_rye	English muffin, rye	51401200.0
51404010	0	Bread_pumpernickel	Bread, pumpernickel	51404010.0
51404500	0	Bagel_pumpernickel	Bagel, pumpernickel	51404500.0
51407010	0	Bread_black	Bread, black	51407010.0
51420000	0	Roll_rye	Roll, rye	51420000.0
51421000	0	Rolls_pumpernickel	Rolls, pumpernickel	51421000.0
51501010	0	Bread_oatmeal	Bread, oatmeal	51501010.0
51501040	0	Bread_oat_bran	Bread, oat bran	51501040.0
51501060	0	Bread_oat_bran_reduced_calorie_or_high_fiber	Bread, oat bran, reduced calorie or high fiber	51501060.0
51501080	0	Bagel_oat_bran	Bagel, oat bran	51501080.0
51502010	0	Rolls_oatmeal	Rolls, oatmeal	51502010.0
51502100	0	Roll_oat_bran	Roll, oat bran	51502100.0
51503000	0	English_muffin_oat_bran	English muffin, oat bran	51503000.0
51601020	0	Bread_multigrain	Bread, multigrain	51601020.0
51601210	0	Bread_multigrain_with_raisins	Bread, multigrain, with raisins	51601210.0
51602010	0	Bread_multigrain_reduced_calorie_or_high_fiber	Bread, multigrain, reduced calorie or high fiber	51602010.0
51620000	0	Hot_dog_bun_multigrain	Hot dog bun, multigrain	51620000.0
51630000	0	Bagel_multigrain	Bagel, multigrain	51630000.0
51630100	0	Bagel_multigrain_with_raisins	Bagel, multigrain, with raisins	51630100.0
51630200	0	English_muffin_multigrain	English muffin, multigrain	51630200.0
51801010	0	Bread_barley	Bread, barley	51801010.0
51803010	0	Bread_buckwheat	Bread, buckwheat	51803010.0
51804010	0	Bread_soy	Bread, soy	51804010.0
51805010	0	Bread_sunflower_meal	Bread, sunflower meal	51805010.0
51806010	0	Bread_rice	Bread, rice	51806010.0
51807000	0	Injera_Ethiopian_bread_	Injera (Ethiopian bread)	51807000.0
51808000	0	Bread_low_gluten	Bread, low gluten	51808000.0
52101030	0	Biscuit_dough_fried	Biscuit dough, fried	52101030.0
52101040	0	Crumpet	Crumpet	52101040.0
52101100	0	Biscuit_baking_powder_or_buttermilk_from_mix	Biscuit, baking powder or buttermilk, from mix	52101100.0
52101150	0	Biscuits_baking_powder_or_buttermilk_from_refrigerated_dough_lowfat	Biscuits, baking powder or buttermilk, from refrigerated dough, lowfat	52101150.0
52102040	0	Biscuit_baking_powder_or_buttermilk_from_refrigerated_dough	Biscuit, baking powder or buttermilk, from refrigerated dough	52102040.0
52103000	0	Biscuit_baking_powder_or_buttermilk_fast_food	Biscuit, baking powder or buttermilk, fast food	52103000.0
52104010	0	Biscuits_baking_powder_or_buttermilk_homemade	Biscuits, baking powder or buttermilk, homemade	52104010.0
52104040	0	Biscuit_whole_wheat	Biscuit, whole wheat	52104040.0
52104100	0	Biscuits_cheese	Biscuits, cheese	52104100.0
52104200	0	Biscuit_cinnamon_raisin	Biscuit, cinnamon-raisin	52104200.0
52105100	0	Scones	Scones	52105100.0
52105110	0	Scone_whole_wheat	Scone, whole wheat	52105110.0
52105200	0	Scones_with_raisins	Scones, with raisins	52105200.0
52201000	0	Cornbread_from_mix	Cornbread, from mix	52201000.0
52202060	0	Cornbread_homemade	Cornbread, homemade	52202060.0
52204000	0	Cornbread_stuffing	Cornbread stuffing	52204000.0
52206010	0	Cornbread_muffin	Cornbread muffin	52206010.0
52206060	0	Cornbread_muffin_homemade	Cornbread muffin, homemade	52206060.0
52208010	0	Corn_pone_baked	Corn pone, baked	52208010.0
52208020	0	Corn_pone_fried	Corn pone, fried	52208020.0
52208750	0	Gordita_shell_no_filling_grilled_no_fat_added	Gordita shell, no filling, grilled, no fat added	52208750.0
52208760	0	Gordita_shell_no_filling_fried_in_oil	Gordita shell, no filling, fried in oil	52208760.0
52209010	0	Hush_puppy	Hush puppy	52209010.0
52211010	0	Johnnycake	Johnnycake	52211010.0
52213010	0	Spoonbread	Spoonbread	52213010.0
52215100	0	Tortilla_corn	Tortilla, corn	52215100.0
52215200	0	Tortilla_flour_wheat_	Tortilla, flour (wheat)	52215200.0
52215260	0	Tortilla_whole_wheat	Tortilla, whole wheat	52215260.0
52215300	0	Taco_shell_corn	Taco shell, corn	52215300.0
52215350	0	Taco_shell_flour	Taco shell, flour	52215350.0
52220110	0	Cornmeal_bread_Dominican_style	Cornmeal bread, Dominican style	52220110.0
52302010	0	Muffin_blueberry	Muffin, blueberry	52302010.0
52302020	0	Muffin_blueberry_low_fat	Muffin, blueberry, low fat	52302020.0
52302100	0	Muffin_blueberry_fat_free_cholesterol_free	Muffin, blueberry, fat free, cholesterol free	52302100.0
52302500	0	Muffin_chocolate_chip	Muffin, chocolate chip	52302500.0
52302600	0	Muffin_chocolate	Muffin, chocolate	52302600.0
52302610	0	Muffin_chocolate_lowfat	Muffin, chocolate, lowfat	52302610.0
52303010	0	Muffin_whole_wheat	Muffin, whole wheat	52303010.0
52303500	0	Muffin_wheat	Muffin, wheat	52303500.0
52303550	0	Muffin_buckwheat	Muffin, buckwheat	52303550.0
52304010	0	Muffin_wheat_bran	Muffin, wheat bran	52304010.0
52304040	0	Muffin_bran_with_fruit_banana_lowfat	Muffin, bran with fruit (banana), lowfat	52304040.0
52304060	0	Muffin_bran_with_fruit_apple_fat_free_cholesterol_free	Muffin, bran with fruit (apple), fat free, cholesterol free	52304060.0
52304100	0	Muffin_oatmeal	Muffin, oatmeal	52304100.0
52304150	0	Muffin_oat_bran	Muffin, oat bran	52304150.0
52304200	0	Muffin_oat_bran_with_raisins_and_nuts	Muffin, oat bran with raisins and nuts	52304200.0
52306010	0	Muffin_plain	Muffin, plain	52306010.0
52306300	0	Muffin_cheese	Muffin, cheese	52306300.0
52306500	0	Muffin_pumpkin	Muffin, pumpkin	52306500.0
52306550	0	Muffin_zucchini	Muffin, zucchini	52306550.0
52306700	0	Muffin_carrot	Muffin, carrot	52306700.0
52307020	0	Muffin_multigrain_with_nuts	Muffin, multigrain, with nuts	52307020.0
52307120	0	Muffin_multigrain_with_raisins	Muffin, multigrain, with raisins	52307120.0
52308010	0	Matzo_fritters	Matzo, fritters	52308010.0
52308020	0	Matzo_ball	Matzo ball	52308020.0
52311010	0	Popover_Dutch_Baby_	Popover (Dutch Baby)	52311010.0
52320110	0	Toaster_muffin_blueberry	Toaster muffin, blueberry	52320110.0
52401000	0	Bread_Boston_Brown	Bread, Boston Brown	52401000.0
52403000	0	Bread_nut	Bread, nut	52403000.0
52404060	0	Bread_pumpkin	Bread, pumpkin	52404060.0
52405010	0	Bread_banana_without_nuts_	Bread, banana (without nuts)	52405010.0
52405100	0	Bread_banana_nut	Bread, banana nut	52405100.0
52406010	0	Bread_nut_whole_wheat_quick_bread_	Bread, nut, whole wheat (quick bread)	52406010.0
52407000	0	Bread_zucchini	Bread, zucchini	52407000.0
52408000	0	Bread_Irish_soda	Bread, Irish soda	52408000.0
53101100	0	Cake_angel_food_no_icing	Cake, angel food, no icing	53101100.0
53101200	0	Cake_angel_food_with_icing	Cake, angel food, with icing	53101200.0
53101250	0	Cake_angel_food_with_fruit_and_icing_or_filling	Cake, angel food, with fruit and icing or filling	53101250.0
53101300	0	Cake_angel_food_chocolate_no_icing	Cake, angel food, chocolate, no icing	53101300.0
53102100	0	Cake_applesauce_no_icing	Cake, applesauce, no icing	53102100.0
53102200	0	Cake_applesauce_with_icing	Cake, applesauce, with icing	53102200.0
53102300	0	Cake_applesauce_diet_no_icing_Weight_Watchers_	Cake, applesauce, diet, no icing (Weight Watchers)	53102300.0
53102600	0	Cake_banana_no_icing	Cake, banana, no icing	53102600.0
53102700	0	Cake_banana_with_icing	Cake, banana, with icing	53102700.0
53102800	0	Cake_black_forest_chocolate_cherry_	Cake, black forest (chocolate-cherry)	53102800.0
53103000	0	Cake_Boston_cream_pie	Cake, Boston cream pie	53103000.0
53103550	0	Cake_butter_no_icing	Cake, butter, no icing	53103550.0
53103600	0	Cake_butter_with_icing	Cake, butter, with icing	53103600.0
53104100	0	Cake_carrot_no_icing	Cake, carrot, no icing	53104100.0
53104260	0	Cake_carrot_with_icing	Cake, carrot, with icing	53104260.0
53104300	0	Cake_carrot_diet	Cake, carrot, diet	53104300.0
53104400	0	Cake_coconut_with_icing	Cake, coconut, with icing	53104400.0
53104500	0	Cheesecake	Cheesecake	53104500.0
53104520	0	Cheesecake_diet_Weight_Watchers_	Cheesecake, diet (Weight Watchers)	53104520.0
53104550	0	Cheesecake_with_cherries	Cheesecake with cherries	53104550.0
53104570	0	Cheesecake_diet_with_strawberries_Weight_Watchers_	Cheesecake, diet, with strawberries (Weight Watchers)	53104570.0
53104600	0	Cheesecake_chocolate	Cheesecake, chocolate	53104600.0
53104650	0	Cheesecake_chocolate_reduced_fat	Cheesecake, chocolate, reduced fat	53104650.0
53105100	0	Cake_chocolate_devil_s_food_or_fudge_no_icing_or_filling_from_mix	Cake, chocolate, devil's food or fudge, no icing or filling, from mix	53105100.0
53105160	0	Cake_chocolate_devil_s_food_or_fudge_no_icing_or_filling_homemade_or_purchased	Cake, chocolate, devil's food or fudge, no icing or filling, homemade or purchased	53105160.0
53105200	0	Cake_chocolate_devil_s_food_or_fudge_with_icing_from_mix	Cake, chocolate, devil's food or fudge, with icing, from mix	53105200.0
53105260	0	Cake_chocolate_devil_s_food_or_fudge_with_icing_homemade_or_purchased	Cake, chocolate, devil's food or fudge, with icing, homemade or purchased	53105260.0
53105300	0	Cake_German_chocolate_with_icing_and_filling	Cake, German chocolate, with icing and filling	53105300.0
